"Story","Title","Result","Date","Stability","Duration (s)"
"Show current shipments","List open shipments with 1 shipment","SUCCESS","2017-01-26T08:45:59.984Z","0.0","6.97"
"Show current shipments","List open shipments with 5 shipments","PENDING","2017-01-26T08:45:51.476Z","0.0","0.01"
"Show current shipments","List open shipments without shipments","SUCCESS","2017-01-26T08:45:51.489Z","0.0","8.49"
