"Story","Title","Result","Date","Stability","Duration (s)"
"Search-for-cases-by-customer","Display a message if the search string does not match any case","PENDING","2016-11-03T09:07:36.560Z","0.0","0.05"
"Show-cases","List open cases with 1 case","SUCCESS","2016-11-03T09:07:31.066Z","0.0","5.11"
"Show-cases","List open cases with 5 cases","PENDING","2016-11-03T09:07:20.867Z","0.0","0.19"
"Show-cases","List open cases without cases","SUCCESS","2016-11-03T09:07:21.234Z","0.0","9.82"
"Search-for-cases-by-customer","Search for cases by exact customer name","PENDING","2016-11-03T09:07:36.480Z","0.0","0.02"
"Search-for-cases-by-customer","Search for cases by substrings of customer name","PENDING","2016-11-03T09:07:36.523Z","0.0","0.04"
