"Story","Title","Result","Date","Stability","Duration (s)"
"Show list of tasks for current user","Display a message if there is no task assigned to current user","IGNORED","2017-07-04T06:10:07.245Z","0.0","0.12"
"Show list of tasks for current user","List all tasks assigned to current user","IGNORED","2017-07-04T06:10:07.114Z","0.0","0.1"
