"Story","Title","Result","Date","Stability","Duration (s)"
"Show current shipments","List open shipments with 1 shipment","SUCCESS","2017-04-28T07:13:12.641Z","0.0","9.92"
"Show current shipments","List open shipments with 5 shipments","PENDING","2017-04-28T07:13:02.917Z","0.0","0.02"
"Show current shipments","List open shipments without shipments","SUCCESS","2017-04-28T07:13:02.934Z","0.0","9.62"
