"Story","Title","Result","Date","Stability","Duration (s)"
"Show list of tasks for current user","Display a message if there is no task assigned to current user","IGNORED","2017-10-10T06:22:28.468Z","0.0","0.05"
"Show list of tasks for current user","List all tasks assigned to current user","IGNORED","2017-10-10T06:22:28.406Z","0.0","0.05"
