"Story","Title","Result","Date","Stability","Duration (s)"
"Search for shipments by customer","Display a message if the search string does not match any case","PENDING","2017-05-29T12:02:11.244Z","0.0","0.02"
"Search for shipments by customer","Search for shipments by exact customer name","PENDING","2017-05-29T12:02:11.155Z","0.0","0.05"
"Search for shipments by customer","Search for shipments by substrings of customer name","PENDING","2017-05-29T12:02:11.210Z","0.0","0.03"
