"Story","Title","Result","Date","Stability","Duration (s)"
"Search for shipments by customer","Display a message if the search string does not match any case","PENDING","2017-02-22T08:24:43.139Z","0.0","0.01"
"Search for shipments by customer","Search for shipments by exact customer name","PENDING","2017-02-22T08:24:43.091Z","0.0","0.02"
"Search for shipments by customer","Search for shipments by substrings of customer name","PENDING","2017-02-22T08:24:43.113Z","0.0","0.03"
