"Story","Title","Result","Date","Stability","Duration (s)"
"Show-cases","List open cases with 1 case","SUCCESS","2016-11-03T16:04:47.314Z","0.0","5.42"
"Show-cases","List open cases with 5 cases","PENDING","2016-11-03T16:04:35.891Z","0.0","0.18"
"Show-cases","List open cases without cases","SUCCESS","2016-11-03T16:04:36.305Z","0.0","11.01"
