"Story","Title","Result","Date","Stability","Duration (s)"
"Search for shipments by customer","Display a message if the search string does not match any case","PENDING","2017-01-20T08:31:53.452Z","0.0","0.02"
"Search for shipments by customer","Search for shipments by exact customer name","PENDING","2017-01-20T08:31:53.397Z","0.0","0.03"
"Search for shipments by customer","Search for shipments by substrings of customer name","PENDING","2017-01-20T08:31:53.425Z","0.0","0.03"
