"Story","Title","Result","Date","Stability","Duration (s)"
"Search for shipments by customer","Display a message if the search string does not match any case","PENDING","2016-11-05T20:19:53.129Z","0.0","0.08"
"Search for shipments by customer","Search for shipments by exact customer name","PENDING","2016-11-05T20:19:52.949Z","0.0","0.07"
"Search for shipments by customer","Search for shipments by substrings of customer name","PENDING","2016-11-05T20:19:53.018Z","0.0","0.09"
