"Story","Title","Result","Date","Stability","Duration (s)"
"Show current shipments","List open shipments with 1 shipment","SUCCESS","2017-03-27T15:26:09.521Z","0.0","7.06"
"Show current shipments","List open shipments with 5 shipments","PENDING","2017-03-27T15:26:00.691Z","0.0","0.02"
"Show current shipments","List open shipments without shipments","SUCCESS","2017-03-27T15:26:00.708Z","0.0","8.81"
