"Story","Title","Result","Date","Stability","Duration (s)"
"Show cases","List open cases with 1 case","SUCCESS","2016-11-03T16:22:10.277Z","0.0","5.56"
"Show cases","List open cases with 5 cases","PENDING","2016-11-03T16:21:57.110Z","0.0","0.11"
"Show cases","List open cases without cases","SUCCESS","2016-11-03T16:21:57.233Z","0.0","13.04"
