"Story","Title","Result","Date","Stability","Duration (s)"
"Search for shipments by customer","Display a message if the search string does not match any case","PENDING","2016-11-22T16:12:19.930Z","0.0","0.02"
"Search for shipments by customer","Search for shipments by exact customer name","PENDING","2016-11-22T16:12:19.885Z","0.0","0.02"
"Search for shipments by customer","Search for shipments by substrings of customer name","PENDING","2016-11-22T16:12:19.904Z","0.0","0.03"
