"Story","Title","Result","Date","Stability","Duration (s)"
"Show-list-of-tasks-for-current-user","Display a message if there is no task assigned to current user","PENDING","2016-10-20T14:11:38.618Z","0.0","0.04"
"Show-list-of-tasks-for-current-user","List all tasks assigned to current user","PENDING","2016-10-20T14:11:38.602Z","0.0","0.02"
