"Story","Title","Result","Date","Stability","Duration (s)"
"Show list of tasks for current user","Display a message if there is no task assigned to current user","PENDING","2017-03-17T11:28:03.907Z","0.0","0.02"
"Show list of tasks for current user","List all tasks assigned to current user","PENDING","2017-03-17T11:28:03.881Z","0.0","0.02"
