"Story","Title","Result","Date","Stability","Duration (s)"
"Search for shipments by customer","Display a message if the search string does not match any case","PENDING","2017-06-12T07:31:22.589Z","0.0","0.04"
"Search for shipments by customer","Search for shipments by exact customer name","PENDING","2017-06-12T07:31:22.345Z","0.0","0.17"
"Search for shipments by customer","Search for shipments by substrings of customer name","PENDING","2017-06-12T07:31:22.529Z","0.0","0.06"
