"Story","Title","Result","Date","Stability","Duration (s)"
"Show-list-of-tasks-for-current-user","Display a message if there is no task assigned to current user","PENDING","2016-10-28T15:36:40.872Z","0.0","0.04"
"Show-list-of-tasks-for-current-user","List all tasks assigned to current user","PENDING","2016-10-28T15:36:40.861Z","0.0","0.01"
