"Story","Title","Result","Date","Stability","Duration (s)"
"Show-list-of-tasks-for-current-user","Display a message if there is no task assigned to current user","PENDING","2016-10-09T21:06:35.447Z","0.0","0.01"
"Show-list-of-tasks-for-current-user","List all tasks assigned to current user","PENDING","2016-10-09T21:06:35.411Z","0.0","0.04"
