"Story","Title","Result","Date","Stability","Duration (s)"
"Search for shipments by customer","Display a message if the search string does not match any case","PENDING","2018-07-03T08:39:55.957Z","0.0","0.04"
"Search for shipments by customer","Search for shipments by exact customer name","PENDING","2018-07-03T08:39:55.821Z","0.0","0.07"
"Search for shipments by customer","Search for shipments by substrings of customer name","PENDING","2018-07-03T08:39:55.896Z","0.0","0.06"
