"Story","Title","Result","Date","Stability","Duration (s)"
"Search for shipments by customer","Display a message if the search string does not match any case","PENDING","2016-12-10T20:22:22.389Z","0.0","0.01"
"Search for shipments by customer","Search for shipments by exact customer name","PENDING","2016-12-10T20:22:22.295Z","0.0","0.02"
"Search for shipments by customer","Search for shipments by substrings of customer name","PENDING","2016-12-10T20:22:22.366Z","0.0","0.02"
