"Story","Title","Result","Date","Stability","Duration (s)"
"Show list of tasks for current user","Display a message if there is no task assigned to current user","PENDING","2016-11-18T13:18:52.355Z","0.0","0.02"
"Show list of tasks for current user","List all tasks assigned to current user","PENDING","2016-11-18T13:18:52.328Z","0.0","0.02"
