"Story","Title","Result","Date","Stability","Duration (s)"
"Show-list-of-tasks-for-current-user","Display a message if there is no task assigned to current user","PENDING","2016-11-03T16:04:52.933Z","0.0","0.03"
"Show-list-of-tasks-for-current-user","List all tasks assigned to current user","PENDING","2016-11-03T16:04:52.875Z","0.0","0.04"
