"Story","Title","Result","Date","Stability","Duration (s)"
"Search for shipments by customer","Display a message if the search string does not match any case","PENDING","2016-12-06T20:21:35.331Z","0.0","0.01"
"Search for shipments by customer","Search for shipments by exact customer name","PENDING","2016-12-06T20:21:35.290Z","0.0","0.02"
"Search for shipments by customer","Search for shipments by substrings of customer name","PENDING","2016-12-06T20:21:35.307Z","0.0","0.02"
