"Story","Title","Result","Date","Stability","Duration (s)"
"Search for shipments by customer","Display a message if the search string does not match any case","PENDING","2017-09-11T06:14:46.260Z","0.0","0.04"
"Search for shipments by customer","Search for shipments by exact customer name","PENDING","2017-09-11T06:14:46.175Z","0.0","0.04"
"Search for shipments by customer","Search for shipments by substrings of customer name","PENDING","2017-09-11T06:14:46.219Z","0.0","0.04"
