"Story","Title","Result","Date","Stability","Duration (s)"
"Search for shipments by customer","Display a message if the search string does not match any case","PENDING","2017-03-10T10:15:16.279Z","0.0","0.02"
"Search for shipments by customer","Search for shipments by exact customer name","PENDING","2017-03-10T10:15:16.239Z","0.0","0.01"
"Search for shipments by customer","Search for shipments by substrings of customer name","PENDING","2017-03-10T10:15:16.255Z","0.0","0.02"
