"Story","Title","Result","Date","Stability","Duration (s)"
"Show-cases","List open cases with 1 case","SUCCESS","2016-10-14T12:31:31.349Z","0.0","4.96"
"Show-cases","List open cases without cases","SUCCESS","2016-10-14T12:31:22.162Z","0.0","9.18"
