"Story","Title","Result","Date","Stability","Duration (s)"
"Search for shipments by customer","Display a message if the search string does not match any case","PENDING","2017-01-20T08:31:53.452Z","0.0","0.02"
"Show current shipments","List open shipments with 1 shipment","SUCCESS","2017-01-20T08:32:02.402Z","0.0","6.37"
"Show current shipments","List open shipments with 5 shipments","PENDING","2017-01-20T08:31:53.487Z","0.0","0.01"
"Show current shipments","List open shipments without shipments","SUCCESS","2017-01-20T08:31:53.503Z","0.0","8.89"
"Search for shipments by customer","Search for shipments by exact customer name","PENDING","2017-01-20T08:31:53.397Z","0.0","0.03"
"Search for shipments by customer","Search for shipments by substrings of customer name","PENDING","2017-01-20T08:31:53.425Z","0.0","0.03"
