"Story","Title","Result","Date","Stability","Duration (s)"
"Show list of tasks for current user","Display a message if there is no task assigned to current user","PENDING","2017-02-02T20:33:40.272Z","0.0","0.02"
"Show list of tasks for current user","List all tasks assigned to current user","PENDING","2017-02-02T20:33:40.248Z","0.0","0.02"
