"Story","Title","Result","Date","Stability","Duration (s)"
"Search-for-cases-by-customer","Display a message if the search string does not match any case","PENDING","2016-10-14T12:31:36.604Z","0.0","0.02"
"Show-cases","List open cases with 1 case","SUCCESS","2016-10-14T12:31:31.349Z","0.0","4.96"
"Show-cases","List open cases with 5 cases","PENDING","2016-10-14T12:31:21.838Z","0.0","0.17"
"Show-cases","List open cases without cases","SUCCESS","2016-10-14T12:31:22.162Z","0.0","9.18"
"Search-for-cases-by-customer","Search for cases by exact customer name","PENDING","2016-10-14T12:31:36.540Z","0.0","0.03"
"Search-for-cases-by-customer","Search for cases by substrings of customer name","PENDING","2016-10-14T12:31:36.575Z","0.0","0.03"
