"Story","Title","Result","Date","Stability","Duration (s)"
"Show cases","List open cases with 1 case","SUCCESS","2016-11-04T09:57:24.883Z","0.0","4.42"
"Show cases","List open cases with 5 cases","PENDING","2016-11-04T09:57:15.692Z","0.0","0.05"
"Show cases","List open cases without cases","SUCCESS","2016-11-04T09:57:15.750Z","0.0","9.13"
