"Story","Title","Result","Date","Stability","Duration (s)"
"Show-cases","List open cases with 1 case","SUCCESS","2016-10-07T14:25:08.802Z","0.0","5.94"
"Show-cases","List open cases with 5 cases","PENDING","2016-10-07T14:24:55.381Z","0.0","0.37"
"Show-cases","List open cases without cases","SUCCESS","2016-10-07T14:24:56.026Z","0.0","12.77"
