"Story","Title","Result","Date","Stability","Duration (s)"
"Search for shipments by customer","Display a message if the search string does not match any case","PENDING","2018-01-25T11:36:42.130Z","0.0","0.08"
"Search for shipments by customer","Search for shipments by exact customer name","PENDING","2018-01-25T11:36:42.016Z","0.0","0.06"
"Search for shipments by customer","Search for shipments by substrings of customer name","PENDING","2018-01-25T11:36:42.074Z","0.0","0.05"
