"Story","Title","Result","Date","Stability","Duration (s)"
"Show current shipments","List open shipments with 1 shipment","SUCCESS","2017-02-03T06:24:58.228Z","0.0","9.1"
"Show current shipments","List open shipments with 5 shipments","PENDING","2017-02-03T06:24:46.770Z","0.0","0.02"
"Show current shipments","List open shipments without shipments","SUCCESS","2017-02-03T06:24:46.794Z","0.0","11.43"
